65521,932146249,AbelRoccaSifuen,Abel Rocca Sifuentes,,,es,,2012-11-07 14:09:35,2012-11-07 14:09:35,2013-09-20 21:52:27,0,0,0,0,1,0,266184096194105344,el amr s algo ermzo k ns pued pasar en la vida....,,,,2012-11-07 14:23:28,7615.48305555556,male,male
615003,600653368,Jayfriggles,Scott Michael,,,en,,2012-06-06 03:44:44,2012-06-06 03:44:44,2013-10-17 21:01:07,0,0,0,10,12,0,313099445627654144,@ESPNCBB RCJH......Its what they do!,,,,2013-03-17 01:28:19,5155.54666666667,male,male
342679,541210274,elizabe65682612,elizabeth martines,,,es,,2012-03-30 23:38:24,2012-03-30 23:38:24,2013-10-04 10:22:36,0,0,1,18,4,0,194827431603998720,hola twitteros que haciendo hola muchos abraso y muchos besos de su amiga elizabeth,,,,2012-04-24 16:37:34,12665.7505555556,female,female
450874,601842206,frizf,Fabio Friz,,,it,,2012-06-07 12:49:06,2012-06-07 12:49:06,2013-10-09 18:37:40,0,0,2,9,1,0,345166393471270912,#liberidichiedere Thiago Silva di ritorno al Milan. Quanto c'è di vero?,,,,2013-06-13 13:10:55,2837.44583333333,male,male
535446,548939340,vicentinovich,tomasvicentini,,,es,,2012-04-09 01:44:54,2012-04-09 01:44:54,2013-10-14 00:07:26,0,0,7,19,0,0,,,,,,,,male,male_hidden
469163,843473035,yudi79628110,yudi sukmawan,,,en,,2012-09-24 12:08:32,2012-09-24 12:08:32,2013-10-10 17:00:37,0,0,0,0,0,0,,,,,,,,male,male
306946,104442162,geethavb,Geetha,,,en,,2010-01-13 10:19:01,2010-01-13 10:19:01,2013-10-02 16:00:31,0,0,3,7,0,0,,,,,,,,female,female
211239,810271423,BUNGYOHAN1,BUNG YOHAN,,,en,,2012-09-08 05:40:05,2012-09-08 05:40:05,2013-09-28 01:00:44,0,0,1,13,0,0,,,,,,,,male,male
161650,1058032256,leandromeza97,Leandro nathaniel,,,es,,2013-01-03 15:16:58,2013-01-03 15:16:58,2013-09-25 14:30:34,0,0,1,5,2,0,288530582806351872,"Échale un vistazo a WhatsApp Messenger para Android, iPhone, Nokia, BlackBerry y Windows Phone. Bájatelo de http://t.co/OcrgFkjL",,,,2013-01-08 06:20:26,6248.16888888889,male,male
416581,302000995,nmori2000,nmori,,,ja,,2011-05-20 12:39:00,2011-05-20 12:39:00,2013-10-08 01:22:23,0,0,1,0,0,0,,,,,,,,male,undefinable
